STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-12-2012,13.65,,,0,0,0,,44,35,300,290,,21.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-12-2012,5.59,,,0.09,0,0,,41,32,300,300,,16.1,19.9,1,,,,,,,,,,1,1,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-12-2012,12.08,,,0.02,0,0,,44,31,340,320,,17.9,23,1,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-12-2012,17,,,0.71,0,0,,43,28,60,50,,36.9,48.1,,,,1,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-12-2012,22.37,,,0.77,0,0,,46,31,60,50,,36.9,45,1,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-12-2012,13.87,,,0,0,0,,40,30,310,320,,30,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-12-2012,9.4,,,0.26,0.4,0,,37,28,320,320,,23,28,,,,1,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-12-2012,22.82,,,0,0,0,,37,29,310,310,,38,53,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-12-2012,15.88,,,0,0,0,,39,28,240,240,,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-01-2013,15.21,,,0,0,0,,41,27,320,320,,29.1,36.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-01-2013,14.54,,,0,0,0,,35,23,330,310,,28,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-01-2013,11.63,,,0,0,0,,33,25,260,320,,17.9,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-01-2013,16.33,,,0,0,0,,39,30,250,260,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-01-2013,11.63,,,0,0,0,,45,32,320,310,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-01-2013,10.29,,,0,0,0,,45,33,290,290,,17,23,1,,,,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-01-2013,8.28,,,0,0,0,,47,30,310,310,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-01-2013,10.51,,,0,0,0,,49,30,230,230,,19.9,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-01-2013,7.83,,,0,0,0,,48,33,260,260,,19.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-01-2013,11.86,,,0,0,0,,50,37,310,310,,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-01-2013,6.26,,,0.58,0,0,,47,33,150,150,,13,16.1,1,,,,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-01-2013,6.04,,,0.06,0,0,,49,43,30,20,,14.1,17,,1,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-01-2013,5.82,,,0.01,0,0,,47,42,180,180,,17,19.9,,1,,,,,,,,,1,1,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-01-2013,9.4,,,0.03,0,0,,58,39,330,340,,23,29.1,,1,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-01-2013,8.72,,,0.11,0,0,,39,35,30,350,,16.1,21,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-01-2013,9.4,,,0.82,0.1,0,,38,33,320,310,,21,23.9,,,,1,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-01-2013,11.63,,,0,0,0,,46,36,330,330,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-01-2013,12.97,,,0,0,0,,36,25,330,330,,21.9,28,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-01-2013,16.11,,,0,0,0,,52,31,210,210,,25.1,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-01-2013,18.12,,,0,0,0,,56,31,250,260,,34.9,46.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-01-2013,8.5,,,0.03,0.1,0,,33,26,290,290,,21.9,28,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-01-2013,18.34,,,0,0,0,,28,14,300,300,,28,36,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-01-2013,13.87,,,0,0,0,,21,12,300,290,,21.9,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-01-2013,15.43,,,0,0,0,,26,13,320,320,,33.1,42.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-01-2013,8.95,,,0.05,0.8,0,,24,14,300,300,,21.9,25.9,1,,,,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-01-2013,12.75,,,0,0,1,,27,14,330,330,,25.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-01-2013,9.4,,,0,0,0,,35,18,310,310,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-01-2013,8.5,,,0.19,0.1,0,,35,24,190,200,,19.9,23.9,,,,1,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-01-2013,7.16,,,0.03,0,0,,48,34,130,130,,16.1,17.9,,,,,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-01-2013,17,,,0.03,0,0,,52,41,180,180,,34.9,45,,1,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-01-2013,28.86,,,0.45,0,0,,56,30,270,240,,44.1,59.1,1,,,,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-02-2013,19.69,,,0,0,0,,33,24,270,310,,30,38.9,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-02-2013,13.2,,,0.02,0.3,0,,31,20,270,270,,23,25.9,1,,,,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-02-2013,7.16,,,0.03,0.5,1,,32,22,300,280,,14.1,17.9,1,,,,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-02-2013,15.88,,,0,0,0,,32,24,290,290,,28,36,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-02-2013,5.59,,,0.01,0.2,0,,32,28,40,30,,10.1,13,,,,,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-02-2013,12.08,,,0,0,0,,41,29,300,310,,25.1,30,,,,,,,,,,,1,1,1,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-02-2013,6.93,,,0,0,0,,33,23,350,350,,16.1,17.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-02-2013,19.91,,,0.78,2.9,0,,36,27,40,30,,32,38.9,,,,1,,,,,1,,,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-02-2013,20.36,,,0.18,3.5,6,,32,21,320,310,,31.1,38.9,,,,,,,,,1,,1,,,,,1,,,1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-02-2013,5.82,,,0,0,5,,34,17,320,310,,15,19.9,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-02-2013,7.16,,,0.46,0,4,,45,34,200,200,,23,28,1,1,,,,,,,,,,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-02-2013,14.32,,,0,0,2,,47,37,280,290,,25.9,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-02-2013,5.14,,,0.01,0,0,,43,28,350,350,,16.1,21.9,,,,,,,,,,,,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-02-2013,8.72,,,0,0,0,,45,32,180,350,,17,21.9,1,,,,,,,,,,,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-02-2013,8.28,,,0,0,0,,49,32,340,330,,17,21,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-02-2013,14.09,,,0,0,0,,45,31,360,360,,25.9,34.9,,,,,,,,,,,,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-02-2013,27.07,,,0,0,0,,34,18,300,300,,36.9,47,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-02-2013,16.33,,,0,0,0,,36,18,300,300,,30,40.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-02-2013,15.43,,,0.13,0,0,,45,31,280,280,,30,38.9,1,,,,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-02-2013,21.25,,,0,0,0,,39,26,300,300,,32,40.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-02-2013,20.8,,,0,0,0,,37,24,300,290,,33.1,38.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-02-2013,9.4,,,0,0,0,,38,26,360,360,,21,23.9,,,,,,,,,,,,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-02-2013,11.63,,,0.38,0,0,,44,36,80,90,,19.9,25.1,1,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-02-2013,16.11,,,0.03,0,0,,49,34,310,320,,23.9,34.9,1,,,,,,,,,,1,1,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-02-2013,8.5,,,0,0,0,,46,31,310,300,,17.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-02-2013,12.75,,,0.1,0,0,,44,31,70,60,,29.1,34.9,1,,,,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-02-2013,17.9,,,0.6,0,0,,49,38,80,70,,38.9,53,,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-02-2013,9.17,,,0,0,0,,51,40,270,270,,19.9,21.9,1,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-03-2013,12.97,,,0,0,0,,47,36,330,330,,21.9,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-03-2013,12.3,,,0,0,0,,41,32,330,330,,21,25.1,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-03-2013,14.76,,,0,0,0,,42,29,310,300,,23.9,29.1,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-03-2013,19.91,,,0,0,0,,44,27,320,320,,31.1,36.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-03-2013,10.29,,,0,0,0,,48,31,310,310,,25.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-03-2013,23.49,,,0,0,0,,45,35,30,30,,38.9,49,,,,,,,,,,,,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-03-2013,21.47,,,0.07,0,0,,39,33,10,10,,30,38.9,1,,,,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-03-2013,18.57,,,0.27,3,1,,40,31,340,340,,25.9,34.9,1,,,,,,,,,,1,,,1,,1,,,1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-03-2013,12.53,,,0,0,1,,55,34,340,350,,25.1,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-03-2013,7.16,,,0,0,0,,43,31,140,140,,13,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-03-2013,9.84,,,0,0,0,,52,39,170,160,,17.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-03-2013,18.79,,,0.66,0,0,,53,43,180,160,,30,40,,,,,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-03-2013,12.3,,,0,0,0,,53,38,240,270,,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-03-2013,22.59,,,0,0,0,,42,30,320,300,,36,48.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-03-2013,14.32,,,0,0,0,,48,30,230,240,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-03-2013,6.93,,,0.02,0,0,,41,33,320,310,,21.9,28,,,,,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-03-2013,12.3,,,0,0,0,,39,30,330,340,,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-03-2013,14.32,,,0.47,1.4,0,,36,26,100,100,,28,34.9,,,,1,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-03-2013,13.87,,,0.46,0,0,,45,35,60,320,,23.9,30,1,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-03-2013,15.43,,,0,0,0,,47,32,260,260,,28,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-03-2013,12.53,,,0,0,0,,39,31,310,300,,21,29.1,,,,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-03-2013,14.09,,,0,0,0,,44,29,290,290,,23.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-03-2013,18.34,,,0,0,0,,48,32,330,340,,29.1,36,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-03-2013,8.72,,,0,0,0,,47,32,320,310,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-03-2013,9.62,,,0.25,0,0,,40,34,50,60,,23,30,1,,,,,,,,,,1,,,1,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-03-2013,9.4,,,0,0,0,,53,36,330,330,,21.9,32,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-03-2013,14.54,,,0,0,0,,54,35,290,290,,25.1,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-03-2013,14.54,,,0,0,0,,53,37,330,310,,21,30,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-03-2013,12.75,,,0,0,0,,56,41,320,320,,23,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-03-2013,9.4,,,0,0,0,,58,39,190,210,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-03-2013,10.96,,,0.12,0,0,,52,35,110,100,,23,30,1,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-04-2013,14.99,,,0,0,0,49,63,37,330,270,,35.1,40.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-04-2013,16.33,,,0,0,0,40,45,33,280,270,,25.9,40,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-04-2013,18.12,,,0,0,0,40,48,33,310,270,,30,42.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-04-2013,11.63,,,0,0,0,39,45,32,190,190,,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-04-2013,12.53,,,0,0,0,47,64,40,330,340,,30,36,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-04-2013,12.75,,,0,0,0,43,49,36,320,320,,31.1,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-04-2013,16.33,,,0,0,0,44,52,37,170,160,,32,40,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-04-2013,6.93,,,0,0,0,53,68,42,170,170,,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-04-2013,6.71,,,0,0,0,62,83,47,290,290,,25.9,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-04-2013,9.17,,,0.59,0,0,59,71,53,320,320,,32,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-04-2013,11.41,,,0,0,0,54,60,47,100,110,,23.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-04-2013,18.12,,,0.87,0,0,45,48,41,80,80,,33.1,48.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-04-2013,8.95,,,0.01,0,0,45,58,39,180,180,,19.9,23,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-04-2013,11.41,,,0,0,0,51,59,45,270,270,,28,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-04-2013,8.05,,,0,0,0,48,53,43,130,70,,16.1,25.1,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-04-2013,14.54,,,0,0,0,51,58,45,180,170,,31.1,36.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-04-2013,7.61,,,0.01,0,0,58,70,47,350,350,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-04-2013,12.08,,,0,0,0,51,57,45,110,100,,21,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-04-2013,20.8,,,0.07,0,0,56,65,50,180,190,,36.9,45,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-04-2013,17.22,,,0.18,0,0,55,59,45,280,320,,25.9,32,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-04-2013,10.51,,,0,0,0,46,54,37,330,340,,25.9,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-04-2013,15.43,,,0,0,0,45,53,37,100,110,,28,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-04-2013,14.54,,,0,0,0,45,52,42,30,350,,21.9,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-04-2013,13.87,,,0,0,0,50,58,42,180,180,,31.1,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-04-2013,15.21,,,0,0,0,54,64,46,330,320,,28,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-04-2013,8.5,,,0,0,0,54,65,43,210,210,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-04-2013,8.95,,,0,0,0,55,66,46,180,180,,18.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-04-2013,8.5,,,0,0,0,53,63,45,170,170,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-04-2013,8.72,,,0.05,0,0,53,55,50,100,100,,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-04-2013,9.62,,,0,0,0,56,63,46,120,100,,21.9,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-05-2013,7.83,,,0,0,0,54,65,43,110,120,,17,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-05-2013,6.04,,,0,0,0,54,63,44,190,210,,13,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-05-2013,8.5,,,0,0,0,54,61,47,50,30,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-05-2013,8.95,,,0,0,0,53,64,45,140,130,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-05-2013,10.29,,,0,0,0,50,57,44,130,110,,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-05-2013,5.59,,,0,0,0,53,62,45,120,110,,13,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-05-2013,8.28,,,0,0,0,57,72,48,130,130,,18.1,21.9,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-05-2013,10.07,,,1.54,0,0,61,64,55,110,110,,21.9,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-05-2013,7.61,,,0.75,0,0,59,70,55,320,320,,14.1,14.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-05-2013,9.62,,,0,0,0,63,76,54,180,180,,19.9,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-05-2013,13.42,,,0.39,0,0,61,65,59,190,190,,25.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-05-2013,18.34,,,0.02,0,0,63,70,51,290,290,,33.1,45,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-05-2013,16.33,,,0,0,0,53,58,46,290,300,,23.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-05-2013,11.41,,,0,0,0,51,60,43,190,180,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-05-2013,11.41,,,0.03,0,0,55,62,48,170,150,,21.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-05-2013,8.5,,,0,0,0,64,74,56,190,190,,21.9,28,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-05-2013,8.72,,,0,0,0,65,73,55,320,330,,21.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-05-2013,5.82,,,0.01,0,0,59,63,54,150,140,,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-05-2013,10.74,,,0.45,0,0,57,58,55,120,110,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-05-2013,7.16,,,0,0,0,62,72,57,190,,,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-05-2013,8.95,,,0,0,0,67,77,60,190,190,,21.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-05-2013,7.61,,,0,0,0,65,72,58,190,,,18.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-05-2013,18.12,,,0.03,0,0,65,71,61,180,190,,31.1,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-05-2013,13.65,,,0.2,0,0,60,69,46,320,320,,25.1,31.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-05-2013,21.92,,,0.07,0,0,49,57,45,320,330,,38,49,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-05-2013,17.67,,,0,0,0,57,68,48,300,290,,30,48.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-05-2013,11.41,,,0,0,0,60,70,48,190,190,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-05-2013,5.37,,,0.54,0,0,58,68,53,120,110,,13,15,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-05-2013,4.92,,,0,0,0,63,75,56,220,30,,14.1,18.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-05-2013,8.5,,,0,0,0,72,86,63,190,190,,23,25.9,,,,,,,,,,,,,,,,,,,
